LPC_NAME,lat,long
Bronx Grit Chamber,40.80284513711581,-73.91899560440275
62nd Police Precinct Station House,40.82564654276947,-73.89259155773286
Saint Ann's Church and Graveyard,40.80847651577193,-73.9175989777987
"New York Public Library, Hunts Point Branch",40.81869384482479,-73.89411466522463
Public School 91,40.83984737708987,-73.92587554619648
Old West Farms Soldiers' Cemetery,40.84377052595142,-73.87915656781671
Loew's Paradise Theater,40.86063304291894,-73.89879929753184
614 Courtlandt Avenue Building,40.81798566056325,-73.91855018227409
"Firehouse, Engine Company 46",40.846393638027656,-73.89918417741028
"Firehouses, Engine Company 73 and Hook & Ladder Company 42",40.81530551380305,-73.90379427803592
"Firehouse, Engine Company 41",40.817268049623394,-73.92013412846647
"New York Public Library, Morrisania Branch",40.83135483449965,-73.90172051281776
"Firehouse, Engine Company 83 and Hook & Ladder 29",40.80584189119594,-73.91578788952219
American Female Guardian Society and Home for the Friendless at Woody Crest Home,40.830635247469665,-73.9289128500942
Second Battery Armory,40.828192774483675,-73.90497256336
Herman Ridder Junior High School,40.83629771368314,-73.89073573385306
Bronx Post Office,40.818972061369415,-73.92646177171223
Noonan Plaza Apartments,40.839073649897685,-73.9249565287597
Fire Hook and Ladder Company 17,40.81321787485279,-73.92211315785472
Public School 102,40.84706473383331,-73.78426046822467
Riverdale Presbyterian Chapel,40.88033067710148,-73.9203595713766
Samuel Pell House,40.85429380251169,-73.79006854307518
Haffen Building,40.815233551682816,-73.91870861371515
Bedford Park Congregational Church,40.87127656519835,-73.88339367181514
Alderbrook House,40.895773083757604,-73.91216766293425
Public School 15,40.89097561082809,-73.83060612874556
Spaulding Estate Coachman's House,40.89845390545678,-73.91063679590677
175 Belden Street House,40.83865072150173,-73.78159823060552
Saint James Episcopal Church and Parish House,40.864037488627716,-73.89938959077834
Riverdale Presbyterian Church,40.89571644358889,-73.90938409957188
52nd Police Precinct Station House,40.86861575314828,-73.88009474595847
40th Police Precinct Station House,40.877533726618196,-73.90069220240649
High Pumping Station,40.878547572648664,-73.8866036240505
21 Tier Street House,40.84821776995085,-73.79124995820388
Anthony Campagna Estate,40.8969312122343,-73.91079869197625
Williamsbridge Reservoir Keeper's House,40.878931990278865,-73.87571713683924
"William E. and Melissa Phelps Dodge House, Greystone",40.89479112109041,-73.91306296018632
Eighth Coastal Artillery Armory,40.868179972631395,-73.89904358977923
Greyston Gatehouse,40.894770042809235,-73.91164400013442
Riverdale Presbyterian Church Rectory,40.89572419389162,-73.90984517257385
U.S. Naval Hospital,40.69876097967506,-73.96487872506522
Surgeon's House,40.69931321389551,-73.9653980631406
Boathouse,40.660824681092635,-73.9652887945904
"Sailors' Snug Harbor, Building B",40.644455204285606,-74.10246231656065
"Sailors' Snug Harbor, Building A",40.64456115989848,-74.10274946410999
"Sailors' Snug Harbor, Building C",40.64437654189687,-74.10211414485
"Sailors' Snug Harbor, Building D",40.644308633889196,-74.10178231863296
"Sailors' Snug Harbor, Building E",40.64427273753959,-74.10146228623209
"Sailors' Snug Harbor, Chapel",40.6431645290692,-74.10149711378627
Castle Clinton,40.7034801101393,-74.01673431989575
James Watson House,40.702539732710015,-74.0136606165712
J. P. Morgan & Co. Building,40.70676934494584,-74.01048688513528
193 Front Street Building,40.70658985788533,-74.00390322098005
195 Front Street Building,40.706636721608376,-74.00385436110983
18 Fulton Street Building,40.706750680434155,-74.00385368839662
16 Fulton Street Building,40.70669818438236,-74.0037730684758
14 Fulton Street Building,40.70664742224668,-74.00372742082843
12 Fulton Street Building,40.7065760296941,-74.00372779049265
8 Fulton Street Building,40.706491577093026,-74.00362407215304
6 Fulton Street Building,40.70644722166162,-74.00357892802663
4 Fulton Street Building,40.70640097665019,-74.0035240664972
2 Fulton Street Building,40.70633219109211,-74.00342650610114
92 South Street Building,40.70626713622153,-74.00346445020392
91 South Street Building,40.706246213515946,-74.00351778498789
167-171 John Street Building,40.70635616616481,-74.00380378358471
165 John Street Building,40.70642526443404,-74.00394693985136
159-163 John Street Building,40.70649208575541,-74.00406976808893
191 Front Street Building,40.706615478180595,-74.00399188414174
"Saint George's Church, Old Parish House and Graveyard",40.76030943572848,-73.83123815668347
"Gould Memorial Library, New York University",40.85874148338955,-73.91397335703437
"Cornelius Baker Hall of Philosophy, New York University",40.85908469949787,-73.91349331123038
"Hall of Languages, New York University",40.85828483861826,-73.91401152407985
"Hall of Fame, New York University",40.858902457392226,-73.91396126727267
"Begrisch Hall, New York University",40.85775113758046,-73.9147181840666
Watch Tower,40.804105720197306,-73.94358452272158
Church of All Saints Complex,40.80844171390116,-73.93821224928787
12 West 129th Street House,40.809099412009985,-73.94145848930384
Union Reformed Church of Highbridge,40.839505190130595,-73.92521922977703
Grace Chapel,40.73094034280618,-73.9821760484174
Loew's Canal Street Theatre,40.71471576930677,-73.99072556622016
265 Henry Street Building,40.71400127519216,-73.98451536423858
267 Henry Street Building,40.7140667705603,-73.98443727101841
Neighborhood Playhouse,40.715433288312965,-73.9837107979117
Historic Street Lampposts (084),40.715673561608256,-73.9819954400755
Edward Ridley & Sons Department Store Buildings,40.71711444530171,-73.99103748816718
Saint Patrick's Chancery Office,40.72395753528536,-73.99523332782411
Bowery Mission,40.722015312900474,-73.9930021715493
Hamilton Fish Park Play Center,40.720008693127696,-73.98144516120924
Citizens Savings Bank,40.716114778676356,-73.99659497655591
Manhattan Bridge Arch and Colonnade,40.71542017710479,-73.9951800900012
University Village,40.72700131926255,-73.99860102554155
Robbins & Appleton Building,40.726693828408806,-73.99483368463417
159 Charles Street House,40.734127280535745,-74.00928105908896
Deutsches (German) Dispensary,40.72901456114455,-73.98773944215168
"New York Free Circulating Library, Ottendorfer Branch",40.728932663965175,-73.98779183464141
Van Tassell & Kearney Auction Mart,40.73277477290521,-73.98870079175533
Grace Church,40.73187890434406,-73.9908163620135
Grace Memorial House,40.73208690420027,-73.99049224173311
Clergy House,40.73199743239048,-73.99050357213306
Neighborhood House,40.73216108024925,-73.99050464188647
Metropolitan Life Insurance Company Tower,40.74129920130042,-73.98736817835969
New York Society for Ethical Culture,40.77110084621699,-73.98014875389038
Shearith Israel Synagogue,40.77484989858781,-73.97730395496552
Church of Saint Paul the Apostle,40.769882522767816,-73.98523478168316
"Interborough Rapid Transit System, 72nd Street Control House",40.77845756168365,-73.98196195937163
309 West 72nd Street House,40.780393832430505,-73.98504307649426
Chatsworth Apartments and Annex,40.78021240830166,-73.98642209042707
"Plant and Scrymser Pavilions for Private Patients, Saint Luke's Hospital",40.80448363607534,-73.96057221368537
Martha Washington Hotel,40.74476310100965,-73.98445695217524
Sears Roebuck & Company Department Store,40.64523769621016,-73.95558292925345
First German Baptist Church,40.73156755902037,-73.98365620245383
10 Fulton Street Building,40.706545560038414,-74.00365948502595
Mills Hotel No. 3,40.75230411510091,-73.98909338555418
Doering-Bohack House,40.6921874017403,-73.92446927847216
Ritz Tower,40.76171522669978,-73.9701704104227
Morton and Nellie Plant House and Edward and Frances Holbrook House,40.75953195944475,-73.97608173156712
Park Avenue Viaduct,40.751700178672195,-73.9779934009961
Saint Mary's Episcopal Church,40.69282074319717,-73.96109939437093
Manufacturers Hanover Trust Building,40.75789083774953,-73.97849781948474
Rockefeller Center,40.75923568005831,-73.97891523298092
Gracie Mansion,40.7761444985907,-73.94299745772877
Municipal Asphalt Plant,40.77821954382274,-73.94347747286099
Pieter Claesen Wyckoff House,40.64433237579384,-73.92078991728303
Highbridge Play Center,40.84239703472394,-73.93393883557023
High Bridge Water Tower,40.842546488126295,-73.93262200717685
Fort Washington Presbyterian Church,40.84540539660224,-73.93786139335973
Macomb's Dam Bridge and 155th Street Viaduct,40.82879685512623,-73.9340480475076
Jackie Robinson Play Center,40.82725004503092,-73.94081087618657
Alice Austen House,40.61532278335189,-74.06295122844725
Henry McFarlane House,40.61476663032914,-74.06358000811495
"Robert and Marie Lorillard Bartow House, expanded site",40.87056615888822,-73.80352661459582
Frederick and Frances Jay Van Cortlandt House,40.891150000443055,-73.89484949562024
Public Baths,40.7361495148342,-73.97563512667408
Trans World Airlines Flight Center at New York International Airport,40.645373971241526,-73.77712265309991
Marine Air Terminal,40.77352285797838,-73.88578970334645
"Lorillard Snuff Mill, New York Botanical Garden",40.859645930584946,-73.87618768326608
"Museum Building, Fountain of Life, and Tulip Tree Allee, New York Botanical Garden",40.866415822968385,-73.87932738019046
"Conservatory, New York Botanical Garden",40.863871406651796,-73.88212825717738
"Paul J. Rainey Memorial Gates, New York Zoological Park",40.8549920277978,-73.87747800689004
"Rockefeller Fountain, New York Zoological Park",40.853831418418224,-73.87773064167475
"Baird Court, New York Zoological Park",40.85242223824777,-73.87865516761536
Saint John's Church,40.86355746112054,-73.8864379843864
Saint John's Hall,40.86353634868835,-73.88694294404003
Alumni House,40.863502165061085,-73.88744526791461
Horatio Shepheard Moat House,40.86202651578101,-73.88634194205362
Orchard Beach Bath House and Promenade,40.86610674239927,-73.79230761745445
Edgar Allan Poe Cottage,40.86549469310596,-73.89422900186668
Isaac Valentine House,40.87738968816419,-73.87943833562481
"Interborough Rapid Transit System, Battery Park Control House",40.704104846635374,-74.01451651958561
Bowling Green Fence,40.70498571171577,-74.01362247841456
"Alexander Hamilton House, the Grange, Amendment to Landmark Site",40.82139347986833,-73.94726853185894
Parsonage,40.57089236192252,-74.14726772288087
Voorlezer's House,40.571408691179556,-74.14749431399039
Treasure House,40.572040521354644,-74.14717920446536
"Historical Museum, Historic Richmond Town",40.571268203095144,-74.14597129668945
Third County Courthouse,40.57094560003282,-74.14563640825273
Stephens-Black House,40.571306601937806,-74.14553619213349
Bennett House,40.5717678105833,-74.14562049854763
Rezeau-Van Pelt Cemetery,40.57083853703373,-74.14599799831853
Boehm-Frost House,40.57171141897681,-74.14731301137056
Eltingville Store,40.571457034532294,-74.14559448755078
Kruser-Finley House,40.572163021124396,-74.14619417603448
Basketmaker's House,40.572164302766424,-74.14592219660113
Guyon-Lake-Tysen House,40.57205349948173,-74.1454580869467
Britton Cottage,40.57199714909701,-74.14589859233018
Christopher House,40.571928067884215,-74.14790172738338
Edwards-Barton House,40.57144854215389,-74.14615206601317
Seaman Cottage,40.57130849714042,-74.1451809570442
David Latourette House,40.57611333554318,-74.14681811618672
Staten Island Lighthouse,40.57616133458973,-74.14124135323836
"Sailors' Snug Harbor, Iron Fence",40.64493118065714,-74.10333686635825
Peter Lefferts House,40.66440147054332,-73.96381539959305
Croquet Shelter,40.65318683331504,-73.96761726409515
"Edwin Clarke and Grace Hill Litchfield House, Grace Hill",40.66698998574872,-73.97369079971463
Soldiers' and Sailors' Memorial Arch,40.67299196434912,-73.9698936881757
"Laboratory Administration Building, Brooklyn Botanic Garden",40.66755324830487,-73.96207007063524
Green-Wood Cemetery Gate,40.65811186373949,-73.99464019747619
Sunset Play Center,40.64727389747385,-74.00327365564034
Parachute Jump,40.57305188056721,-73.98441298214333
The Cyclone,40.57440954601874,-73.97776231179745
Unisphere and Surrounding Reflecting Pool,40.74640187042991,-73.84506766805022
Pier A,40.70440381252209,-74.01784597904671
Whitehall Building,40.70552132188175,-74.01583222737733
Whitehall Ferry Terminal,40.700977734956716,-74.011662290913
City College,40.821179610615964,-73.94896573137383
The Cloisters,40.86493044383123,-73.93179148513244
Westfield Township School No. 5,40.50849283438036,-74.24356913866559
Henry Hogg Biddle House,40.5054344991582,-74.25426325994174
New York City Lunatic Asylum,40.76904206911857,-73.94352473745721
Roosevelt Island Lighthouse,40.77283634106431,-73.9401847416178
Chapel of the Good Shepherd,40.76181502296927,-73.95015886818453
James Blackwell House,40.76032852885843,-73.95113687993586
Strecker Laboratory,40.75226799612049,-73.95823159052117
Smallpox Hospital,40.751614804156134,-73.95957409067779
Forest Park Carousel,40.700398423843545,-73.85673254214932
Brooklyn Bridge,40.706713639204324,-73.99757401600041
Fort Schuyler,40.805168876471335,-73.79142857878439
Robert and Marie Lorillard Bartow House,40.87173866030312,-73.80561276765161
Christ Church,40.899179759088845,-73.90636273673668
"Wave Hill, William Lewis Morris House",40.89911973283523,-73.91205568266412
"Fonthill, the Edwin Forrest House",40.91330628603012,-73.90973482226971
Mount Saint Vincent Academy,40.91364880683464,-73.90865914566974
"College of Mount St. Vincent, Cottage and Stable",40.912078380531796,-73.90539448378203
Reformed Dutch Church of Newtown and Fellowship Hall,40.73926809649737,-73.87734870049258
Brooklyn City Hall,40.69271412948587,-73.99030041288913
Brooklyn Institute of Arts and Sciences,40.67101088165552,-73.96387853221454
"Brooklyn Central Office, Bureau of Fire Communications",40.663664418470006,-73.9614144680426
Russian Orthodox Cathedral of the Transfiguration of Our Lord,40.71955289904329,-73.95340288336078
Winthrop Park Shelter Pavilion,40.72445897020915,-73.94321683937453
New Lots Reformed Dutch Church,40.664719663649336,-73.88597279852627
Flatbush Dutch Reformed Church,40.650112107583176,-73.95901247082053
Erasmus Hall Academy,40.6495912696243,-73.95748572460151
New Utrecht Reformed Dutch Church,40.60809251555462,-74.00036686325967
Flatlands Dutch Reformed Church,40.624055012218435,-73.93633408852894
Church of the Holy Apostles,40.74922778965896,-73.9988513344129
"Appellate Division Courthouse, New York State Supreme Court",40.742193612255114,-73.98662118689526
Friends Meeting House and Seminary,40.733835090927,-73.98528282858246
Harvard Club of New York City,40.75566551780907,-73.9811607498552
Plaza Hotel,40.76446618390638,-73.97453794157568
Villard Houses,40.758136899600814,-73.97486338638974
Villard Houses,40.75796475806066,-73.97498393426999
Carnegie Hall,40.76499700402274,-73.97981516383564
American Museum of Natural History,40.780973831512064,-73.9743890637113
Low Memorial Library,40.80818570818561,-73.96185104981014
Saint Paul's Chapel,40.8078138761092,-73.96086566853371
The Arsenal,40.76762906829281,-73.97131000846251
"Sailors' Snug Harbor, North Gatehouse",40.64498485637011,-74.10188728071653
69 Delafield Place House,40.64416812969484,-74.1096527208036
Christopher House,40.606038322687695,-74.14713442338031
Edgewater Village Hall,40.626775411630874,-74.077363246193
Ernest Flagg Estate Cottage: Bowcot,40.58722930927791,-74.10495815411407
"Ernest Flagg House, Expanded Site",40.5878075896444,-74.10668524525326
Ernest Flagg House: Stone Court,40.587124965905495,-74.10622533456107
New Dorp Light,40.580805848975004,-74.120104089684
Asbury Methodist Church,40.599886018334765,-74.16340451936813
Fort Tompkins,40.605340328781146,-74.05679299678614
Fort Richmond,40.60546791931259,-74.05431849392161
Sleight Family Graveyard,40.55641421055858,-74.21258347244311
Joseph H. Seguine House,40.51520099087552,-74.19758999290482
Squadron A Armory,40.786161938547,-73.95476134938191
Metropolitan Museum of Art,40.779484997271496,-73.96350275130014
Church of Saint Vincent Ferrer Complex,40.7661774941966,-73.96472724917811
998 Fifth Avenue Apartment House,40.77836655171097,-73.96231076938777
Church of Saint Ignatius Loyola,40.77891453857113,-73.95885412361962
Church of the Transfiguration,40.74521404512857,-73.98589822791013
Grace Episcopal Church and Graveyard,40.704106799335555,-73.80133895669985
Castle Williams,40.69284456445166,-74.01937460567325
Fort Columbus,40.691541854612716,-74.01597703980819
Post Hospital,40.68892990276014,-74.01382457538386
Commanding Officer's Quarters,40.69032048923776,-74.013155221525
Governor's House,40.69094359326082,-74.01303065233319
41 Harrison Street House,40.718470636401925,-74.01102639123496
39 Harrison Street House,40.718530712227974,-74.01100341955495
37 Harrison Street House,40.71858324325254,-74.01100146870995
29 Harrison Street House,40.71869270157059,-74.01088253117169
31 Harrison Street House,40.71870105444184,-74.01094743157222
33 Harrison Street House,40.71870931319196,-74.01101884428851
27A Harrison Street House,40.71869893720182,-74.01080483714662
27 Harrison Street House,40.718691542175634,-74.01070786495035
25 Harrison Street House,40.71867669513188,-74.01063856458701
Union Theological Seminary,40.811273513170335,-73.96237082003552
679 Lafayette Avenue House (Magnolia Grandiflora),40.690617297078674,-73.9469362464701
678 Lafayette Avenue House (Magnolia Grandiflora),40.690586740035066,-73.94686419886368
677 Lafayette Avenue House (Magnolia Grandiflora),40.6905949024744,-73.94679249005708
Magnolia Grandiflora,40.690520870478636,-73.9468137940818
Henry Clay and Adelaide Childs Frick House,40.771126625029545,-73.96716060724044
"William D. and Ann Cromwell House, Stonehurst",40.901536443815424,-73.9126524703604
James A. and Florence Sloane Burden House,40.78462886949575,-73.95721719641682
John Henry and Emily Vanderbilt Sloane Hammond House,40.78452795040585,-73.95705600877126
Brooklyn City Railroad Company Building,40.702549431067865,-73.99469197425448
"Houses on Hunterfly Road, 1698 Bergen Street House",40.67463984523873,-73.9260582800497
Fort Totten Battery,40.79640507485662,-73.77918808615367
Fort Totten Officer's Club,40.79217569205138,-73.77777515602486
Queensboro Bridge,40.75732596472592,-73.95557085654916
"New York, Westchester & Boston Railroad, Administration Building",40.84149720787705,-73.87296941867749
11 East 70th Street House,40.77090082223665,-73.9668180851675
John Chandler and Corinne deBébian Moore House,40.77086801879726,-73.966740326055
Mrs. Amory S. Carhart House,40.78719646115009,-73.95558598247963
American Radiator Building,40.75277105682155,-73.9838318061088
Saint Paul's Memorial Church and Rectory,40.63199091877245,-74.07879741492337
Harlem River Houses,40.826677570545904,-73.93604346844164
John and Altje Baxter House,40.62050482250974,-73.92921714672373
Statue of Liberty,40.68933104461499,-74.04459407367436
Soldiers' and Sailors' Monument,40.7921019494703,-73.97892413725944
Jacob Adriance Farmhouse,40.74896455217852,-73.72040578551471
Fort Hamilton Casemate Fort,40.60898044809802,-74.03274274267814
First Precinct Police Station,40.70344410132934,-74.00806814437065
Williamsburgh Savings Bank Building,40.685533044130665,-73.97770144510865
Famous Players-Lasky Studio,40.75704723778279,-73.92459764933339
Saint Monica's Church,40.70191036161559,-73.79811151909652
"Croton Aqueduct, 135th Street Gatehouse",40.818400411865404,-73.9514709249667
Woods Mercantile Buildings,40.71872368303244,-74.00395256543955
Church of the Incarnation and Rectory,40.748519847225865,-73.98193754327636
Knox Building,40.75228097504752,-73.98232682444645
"Interborough Rapid Transit System, Manhattan Valley Viaduct",40.81620004790934,-73.95791321706064
"U.S. Light-House Service, Third District, Staten Island Depot Office Building",40.64134433540034,-74.07426769772161
Saint Alban's Episcopal Church,40.543847692480384,-74.16066905141234
Felix and Frieda S. Warburg House,40.78536958799705,-73.95730429754857
62 West 130th Street House,40.810516381632105,-73.94277245256846
Thomas Jefferson Play Center,40.793377028256366,-73.93633000086753
Woodland Cottage,40.61139258479875,-74.06569145201796
Curtis High School,40.64548991889858,-74.08179308584386
Dr. James R. Boardman House,40.62463711730008,-74.0749995804503
Street Plan of New Amsterdam and Colonial New York,40.70526370416508,-74.01095307922974
South Congregational Church Complex,40.682114840319095,-73.9966034735888
Booth Theater,40.75841254089604,-73.98709655436797
Hudson Theater,40.75708077871576,-73.98451117469702
Henry Miller's Theater,40.75584631530511,-73.98491629175562
Shubert Theater,40.7581525496321,-73.98733445672393
32nd Police Precinct Station House,40.82960176916355,-73.94486275276245
"Seaman's Retreat, Main Building",40.62323538881953,-74.07502533626621
"Seaman's Retreat, Physician-in-Chief's Residence",40.624018731019035,-74.07454325603896
Ernest Flagg Estate Cottage: Wallcot,40.58529811640558,-74.107810079901
New York County Courthouse,40.713400826518466,-74.0055659767211
A. T. Stewart Store,40.714189925426545,-74.00555264285464
Emigrant Industrial Savings Bank Building,40.7139623377481,-74.00500209825955
University Heights Bridge,40.86290875183678,-73.91522226715047
East River Houses,40.769999777579095,-73.95012913818634
New York Stock Exchange,40.70690937341331,-74.01131415539426
712 Fifth Avenue Building,40.76212456761547,-73.97500203186995
Coty Building,40.76220612269675,-73.97489509406805
Carroll Street Bridge,40.678183227286276,-73.98926200409977
Bush Tower,40.75502986775139,-73.98564018493215
Northfield Township District School 6,40.63638354624769,-74.13194829128062
John Frederick Smith House,40.61706991909263,-74.10324391948997
Jeffrey's Hook Lighthouse,40.85019199811436,-73.94692581928166
"City and Suburban Homes Company, First Avenue Estate",40.762605414121225,-73.9583071188688
"Amendment to City & Suburban Homes Company, First Avenue Estate: 429 East 64th Street and 430 East 65th Street",40.762619046672,-73.95834885958054
"City and Suburban Homes Company, Avenue A (York Avenue) Estate",40.77047647113597,-73.94933256407998
Antioch Baptist Church,40.690045285623924,-73.93500469067693
United Workers Cooperative Colony,40.866749405943445,-73.86967954719667
140 West 18th Street Stable,40.74038448100094,-73.9967849676643
409 Edgecombe Avenue Apartments,40.829409964767294,-73.93985343198563
Kreischerville Workers' Houses,40.53469592589331,-74.23911103547077
Saint Peter's German Evangelical Reformed Church at Kreischerville,40.5369315418731,-74.23827908145513
Westfield Township School No. 7,40.53981669598762,-74.23719174933224
Van Schaick Free Reading Room/Huntington Free Library and Reading Room,40.839923973971395,-73.84368452901269
Dime Savings Bank,40.69037164157985,-73.98235712925512
Lewis H. Latimer House,40.76603142540953,-73.8295250498833
Engine Company No. 252,40.68862426259501,-73.90808828961919
First Reformed Church of Jamaica,40.70243830378946,-73.80177975207756
Delmonico's Building,40.70498202105974,-74.01028795018813
CBS Building,40.761329501765196,-73.9788028397758
Friends Meeting House,40.690030619964965,-73.98945403222679
Pratt Institute: Main Building Complex,40.69124226535636,-73.96423012180463
Pratt Institute Library,40.69085057645604,-73.96500288491784
Public School 28,40.57085129691343,-74.14409486505483
1 Wall Street Building,40.707434582106835,-74.01161377585429
The Riverside Church,40.81187923111848,-73.96293134106168
Hamilton Theater,40.827102789085274,-73.94919689245896
120th Police Precinct Station House,40.644670694018785,-74.07742405479954
Hadley House,40.89659774383605,-73.897974001044
"Ridgewood Savings Bank, Forest Hills Branch",40.72195324732889,-73.8442677270589
Louis A. and Laura Stirn House,40.628597169992375,-74.08823707890959
Broad Exchange Building,40.70572272136998,-74.01079261603563
"Benevolent and Protective Order of Elks, Lodge Number 878",40.736945517697016,-73.88114824004984
Brinckerhoff Cemetery,40.73205054784923,-73.78826779050814
New York Times Building,40.75746105994212,-73.98776116208676
Steinway Hall,40.76493471314496,-73.97761847846701
Williamsburg Houses,40.710306958739004,-73.94268776420722
Williamsburg Houses,40.71018349196401,-73.94351241349736
Thomson Meter Company Building,40.70120175068987,-73.98501343935953
Hecla Iron Works Building,40.72104967549988,-73.95729051543495
Avenue H Station House,40.62988761747585,-73.96154951028359
Seaman Cottage,40.571216417610316,-74.14243606770923
Offerman Building,40.690852872564975,-73.984751252041
Sohmer & Company Piano Factory,40.76896321254658,-73.93508698321062
Estey Piano Company Factory,40.807884270948634,-73.92889999684351
Astoria Park Pool and Play Center,40.777878340046236,-73.92309636005798
Claremont Theater Building,40.81972637613992,-73.95485793671108
"New York & Long Island Coignet Stone Company Building, Amendment to Landmark Site",40.675018626900005,-73.98832454711011
Crotona Play Center,40.83936332705412,-73.89755355122495
Tompkinsville (Joseph H. Lyons) Pool,40.637331073980846,-74.07441956500286
Betsy Head Play Center,40.66291625239861,-73.91212683568867
Red Hook Play Center (Sol Goldman Pool),40.67280453235543,-74.00383013009713
McCarren Play Center,40.71968357997222,-73.94944466436023
Standard Varnish Works Factory Office Building,40.63774450778972,-74.14739202852341
Saint Stephen's Church,40.742613999553384,-73.98123331912443
Church of Saint Paul the Apostle,40.7698437563831,-73.98519427955834
"Havemeyers & Elder Filter, Pan and Finishing House",40.71443694399674,-73.96736141179497
"Voelker Orth Museum, Bird Sanctuary and Victorian Garden",40.76469902443349,-73.81618394484425
William Ulmer Brewery Complex,40.69928402889407,-73.9368836183931
Congregation Tifereth Israel,40.742109708582596,-73.85297906065894
Flatbush District No. 1 School,40.65029239048469,-73.95618649482806
Consolidated Edison Company Building,40.73410304033088,-73.98781056884023
Jamaica High School,40.71348426985726,-73.7979359366162
Ridgewood Theater Building,40.700127653416104,-73.9075187674947
E. Hayward and Amelia Parsons Ferry House,40.762736924469195,-73.97601995944108
Brooklyn Union Gas Company Building,40.69305377660614,-73.99186605261946
"Headquarters Troop, 51st Cavalry Brigade Armory",40.61979748355025,-74.12242751943901
B. F. Goodrich Company Building,40.76651359075508,-73.98142152573065
Christ Church Complex,40.6433188919906,-74.09279576963102
Hawthorne Court Apartments,40.762354467511,-73.76664253606184
M. H. Renken Dairy Company Office Building and Engine Room Building,40.693794863149826,-73.96126918619353
Henry and Susan McDonald House,40.693983163552915,-73.96929512407334
"Brooklyn Public Library, Stone Avenue Branch",40.66446034904687,-73.90522720781227
Stonewall Inn,40.73393846732087,-74.00215846198427
Pierre Billiou House,40.593342260013536,-74.10001939864632
Corbin Building,40.71017263581816,-74.00909513953017
"Bank of the Manhattan Company Building, Long Island City",40.749943240372765,-73.93638298863087
"Kingsland Homestead, Amendment to Landmark Site",40.76362213015952,-73.82414854521745
Washington Bridge,40.84666422932208,-73.92766902927005
East New York Savings Bank Building,40.66933211859353,-73.93128118217459
Van Sicklen House,40.59549798155798,-73.9742612275265
Vanderbilt Mausoleum,40.58409037167659,-74.12046514740965
"St. Michael's Episcopal Church, Parish House and Rectory",40.796526418600344,-73.96928020580542
William H. Schofield House,40.844866826205944,-73.78756729974558
57 Sullivan Street House,40.72411276141372,-74.00413190680396
John William and Lydia Ann Bell Ahles House,40.76428189939455,-73.7726385192261
Pepsi-Cola Sign,40.7475074274114,-73.95753341543264
"Fort Hamilton Parkway Entrance and Green-Wood Cemetery Chapel, Green-Wood Cemetery",40.65044704346146,-73.98692976489912
Church of St. Joseph of the Holy Family,40.81179283259229,-73.95405735427092
92 Harrison Street House,40.62333004063114,-74.07743413961262
George William and Anna Curtis House,40.63875300152067,-74.10776248526255
Saint Paul Roman Catholic Church,40.79993694771369,-73.94170450357205
Prince's Bay Lighthouse Complex,40.50767832415684,-74.21360004595996
St. John's P.E. Church Rectory,40.61119790229905,-74.06336379716336
315 Broadway Building,40.71573243692042,-74.00534074001386
"(Former) Firehouse, Engine Company 29",40.715828980844854,-74.01034787817053
Williamsburgh Trust Company Building (Later Fifth District Magistrates' Court / Later Holy Trinity Cathedral),40.71074474765791,-73.96108706887732
Dry Dock No. 1,40.70174605902279,-73.97369443540788
Beverly Hotel (now The Benjamin),40.756572046950126,-73.97191353324612
Shelton Hotel,40.75531830727621,-73.97272688403127
Hotel Lexington,40.754836145144715,-73.97299310564023
Yale Club of New York City,40.75396282763417,-73.97750951970603
Graybar Building,40.752611968006065,-73.97595485237652
Pershing Square Building,40.75153464689748,-73.97750640195886
18 East 41st Street Building,40.752131714895505,-73.98054737529297
400 Madison Avenue Building,40.75633678213643,-73.97695849840864
Hampton Shops Building,40.75783361180997,-73.9761921787052
Minnie E. Young House,40.76070206149505,-73.97401677005686
Martin Erdmann House,40.760863486557334,-73.97250825227778
Citicorp Center (now 601 Lexington Avenue) including Saint Peter's Church,40.75838807372626,-73.96994635370778
Brougham Cottage,40.53972894327235,-74.16993084642591
"Young Men's Christian Association Building, Harlem Branch (now) Jackie Robinson YMCA Youth Center",40.81519052964889,-73.94277176309716
Bergdorf Goodman,40.763532441054686,-73.97406883120004
412 East 85th Street House,40.77574983937677,-73.94933369664128
Excelsior Steam Power Company Building,40.708871378634804,-74.0061112170644
United Palace (Formerly Loew's 175th Street Theatre),40.84651012536218,-73.93778998982508
183-195 Broadway,40.710057453868295,-73.96181791794012
St. Barbara's Roman Catholic Church,40.69578934271517,-73.92021364601933
Protestant Reformed Dutch Church of Flushing (Bowne Street Community Church),40.76148108951103,-73.82418736378372
People's Trust Company Building,40.69442088827275,-73.99194696081214
National Title Guaranty Company,40.69440251595536,-73.99181219551551
Cathedral Church of St. John the Divine and the Cathedral Close,40.80375552467337,-73.96144800985384
Old Saint James Episcopal Church (Old Saint James Parish Hall),40.738396996527236,-73.87756500216155
The Salvation Army National and Territorial Headquarters,40.73755297232243,-73.99832494005608
Peter P. and Rosa M. Huberty House,40.691762724670745,-73.92150546629382
827-831 Broadway Buildings,40.73375880704833,-73.99135370639918
189 Front Street Building,40.70654187091445,-74.00403350015576
Historic Street Lampposts (007),40.70554812219517,-74.01471927342442
Historic Street Lampposts (080),40.70858328966232,-74.0141873256725
